Date,age group,one dose cumulative
2021-11-03,50-59yrs,13951
2021-11-03,60-69yrs,17973
2021-11-03,70-79yrs,12895
2021-11-03,80+,7687
2021-11-04,12-17yrs,5249
2021-11-04,18-29yrs,12290
2021-11-04,30-39yrs,10722
2021-11-04,40-49yrs,10545
2021-11-04,50-59yrs,13960
2021-11-04,60-69yrs,17978
2021-11-04,70-79yrs,12895
2021-11-04,80+,7687
2021-11-05,12-17yrs,5253
2021-11-05,18-29yrs,12301
2021-11-05,30-39yrs,10728
2021-11-05,40-49yrs,10554
2021-11-05,50-59yrs,13965
2021-11-05,60-69yrs,17979
2021-11-05,70-79yrs,12896
2021-11-05,80+,7687
2021-11-06,12-17yrs,5255
2021-11-06,18-29yrs,12307
2021-11-06,30-39yrs,10736
2021-11-06,40-49yrs,10560
2021-11-06,50-59yrs,13969
2021-11-06,60-69yrs,17982
2021-11-06,70-79yrs,12897
2021-11-06,80+,7686
2021-11-07,12-17yrs,5256
2021-11-07,18-29yrs,12307
2021-11-07,30-39yrs,10739
2021-11-07,40-49yrs,10564
2021-11-07,50-59yrs,13971
2021-11-07,60-69yrs,17985
2021-11-07,70-79yrs,12898
2021-11-07,80+,7686
2021-11-08,12-17yrs,5260
2021-11-08,18-29yrs,12325
