Date,age group,one dose cumulative
2021-10-21,12-17yrs,62613
2021-10-21,18-29yrs,152869
2021-10-21,30-39yrs,129572
2021-10-21,40-49yrs,124224
2021-10-21,50-59yrs,131376
2021-10-21,60-69yrs,112732
2021-10-21,70-79yrs,74608
2021-10-21,80+,44130
2021-10-22,12-17yrs,62647
2021-10-22,18-29yrs,152973
2021-10-22,30-39yrs,129705
2021-10-22,40-49yrs,124292
2021-10-22,50-59yrs,131455
2021-10-22,60-69yrs,112778
2021-10-22,70-79yrs,74618
2021-10-22,80+,44133
2021-10-23,12-17yrs,62717
2021-10-23,18-29yrs,153107
2021-10-23,30-39yrs,129860
2021-10-23,40-49yrs,124407
2021-10-23,50-59yrs,131540
2021-10-23,60-69yrs,112819
2021-10-23,70-79yrs,74638
2021-10-23,80+,44136
2021-10-24,12-17yrs,62797
2021-10-24,18-29yrs,153236
2021-10-24,30-39yrs,129960
2021-10-24,40-49yrs,124474
2021-10-24,50-59yrs,131598
2021-10-24,60-69yrs,112854
2021-10-24,70-79yrs,74652
2021-10-24,80+,44140
2021-10-25,12-17yrs,62814
2021-10-25,18-29yrs,153266
2021-10-25,30-39yrs,130004
2021-10-25,40-49yrs,124496
2021-10-25,50-59yrs,131615
2021-10-25,60-69yrs,112874
2021-10-25,70-79yrs,74663
2021-10-25,80+,44141
2021-10-26,12-17yrs,62848
2021-10-26,18-29yrs,153367
2021-10-26,30-39yrs,130092
2021-10-26,40-49yrs,124572
2021-10-26,50-59yrs,131657
2021-10-26,60-69yrs,112901
2021-10-26,70-79yrs,74668
2021-10-26,80+,44140
2021-10-27,12-17yrs,62940
2021-10-27,18-29yrs,153555
2021-10-27,30-39yrs,130224
2021-10-27,40-49yrs,124662
2021-10-27,50-59yrs,131715
2021-10-27,60-69yrs,112923
2021-10-27,70-79yrs,74689
2021-10-27,80+,44147
2021-10-28,12-17yrs,62982
2021-10-28,18-29yrs,153703
2021-10-28,30-39yrs,130333
2021-10-28,40-49yrs,124741
2021-10-28,50-59yrs,131783
2021-10-28,60-69yrs,112967
2021-10-28,70-79yrs,74705
2021-10-28,80+,44155
2021-10-29,12-17yrs,63031
2021-10-29,18-29yrs,153882
2021-10-29,30-39yrs,130454
2021-10-29,40-49yrs,124830
2021-10-29,50-59yrs,131838
2021-10-29,60-69yrs,112996
2021-10-29,70-79yrs,74718
2021-10-29,80+,44151
2021-10-30,12-17yrs,63132
2021-10-30,18-29yrs,154049
2021-10-30,30-39yrs,130562
2021-10-30,40-49yrs,124924
2021-10-30,50-59yrs,131898
2021-10-30,60-69yrs,113033
2021-10-30,70-79yrs,74732
2021-10-30,80+,44162
2021-10-31,12-17yrs,63175
2021-10-31,18-29yrs,154145
2021-10-31,30-39yrs,130622
2021-10-31,40-49yrs,124960
2021-10-31,50-59yrs,131927
2021-10-31,60-69yrs,113050
2021-10-31,70-79yrs,74741
2021-10-31,80+,44170
2021-11-01,12-17yrs,63189
2021-11-01,18-29yrs,154169
2021-11-01,30-39yrs,130658
2021-11-01,40-49yrs,124981
2021-11-01,50-59yrs,131939
2021-11-01,60-69yrs,113058
2021-11-01,70-79yrs,74746
2021-11-01,80+,44168
