Date,age group,Total population, one dose cumulative
2021-10-11,60-69yrs,79793,77317
2021-10-11,70-79yrs,54104,52802
2021-10-11,80+,30142,30292
2021-10-12,12-17yrs,37614,30078
2021-10-12,18-29yrs,87904,67932
2021-10-12,30-39yrs,74380,62117
2021-10-12,40-49yrs,72346,60792
2021-10-12,50-59yrs,92219,74485
2021-10-12,60-69yrs,79793,77324
2021-10-12,70-79yrs,54104,52802
2021-10-12,80+,30142,30292
2021-10-13,12-17yrs,37614,30109
2021-10-13,18-29yrs,87904,68032
2021-10-13,30-39yrs,74380,62224
2021-10-13,40-49yrs,72346,60845
2021-10-13,50-59yrs,92219,74546
2021-10-13,60-69yrs,79793,77351
2021-10-13,70-79yrs,54104,52815
2021-10-13,80+,30142,30295
2021-10-14,12-17yrs,37614,30147
2021-10-14,18-29yrs,87904,68116
2021-10-14,30-39yrs,74380,62309
2021-10-14,40-49yrs,72346,60890
2021-10-14,50-59yrs,92219,74580
2021-10-14,60-69yrs,79793,77373
2021-10-14,70-79yrs,54104,52820
2021-10-14,80+,30142,30297
2021-10-15,12-17yrs,37614,30201
2021-10-15,18-29yrs,87904,68261
2021-10-15,30-39yrs,74380,62471
2021-10-15,40-49yrs,72346,60970
2021-10-15,50-59yrs,92219,74642
2021-10-15,60-69yrs,79793,77401
2021-10-15,70-79yrs,54104,52832
2021-10-15,80+,30142,30297
2021-10-16,12-17yrs,37614,30240
2021-10-16,18-29yrs,87904,68343
2021-10-16,30-39yrs,74380,62542
2021-10-16,40-49yrs,72346,61015
2021-10-16,50-59yrs,92219,74677
2021-10-16,60-69yrs,79793,77420
2021-10-16,70-79yrs,54104,52844
2021-10-16,80+,30142,30298
2021-10-17,12-17yrs,37614,30264
2021-10-17,18-29yrs,87904,68398
2021-10-17,30-39yrs,74380,62604
2021-10-17,40-49yrs,72346,61048
2021-10-17,50-59yrs,92219,74701
2021-10-17,60-69yrs,79793,77429
2021-10-17,70-79yrs,54104,52846
2021-10-17,80+,30142,30299
2021-10-18,12-17yrs,37614,30305
2021-10-18,18-29yrs,87904,68452
2021-10-18,30-39yrs,74380,62654
2021-10-18,40-49yrs,72346,61088
2021-10-18,50-59yrs,92219,74736
2021-10-18,60-69yrs,79793,77451
2021-10-18,70-79yrs,54104,52853
2021-10-18,80+,30142,30302
2021-10-19,12-17yrs,37614,30335
2021-10-19,18-29yrs,87904,68524
2021-10-19,30-39yrs,74380,62710
2021-10-19,40-49yrs,72346,61127
2021-10-19,50-59yrs,92219,74763
2021-10-19,60-69yrs,79793,77465
2021-10-19,70-79yrs,54104,52859
2021-10-19,80+,30142,30307
2021-10-20,12-17yrs,37614,30370
2021-10-20,18-29yrs,87904,68618
2021-10-20,30-39yrs,74380,62820
2021-10-20,40-49yrs,72346,61176
2021-10-20,50-59yrs,92219,74800
2021-10-20,60-69yrs,79793,77484
2021-10-20,70-79yrs,54104,52874
2021-10-20,80+,30142,30315
2021-10-21,12-17yrs,37614,30402
2021-10-21,18-29yrs,87904,68700
2021-10-21,30-39yrs,74380,62900
2021-10-21,40-49yrs,72346,61231
2021-10-21,50-59yrs,92219,74831
2021-10-21,60-69yrs,79793,77505
2021-10-21,70-79yrs,54104,52886
2021-10-21,80+,30142,30318
2021-10-22,12-17yrs,37614,30454
2021-10-22,18-29yrs,87904,68814
2021-10-22,30-39yrs,74380,63003
2021-10-22,40-49yrs,72346,61300
2021-10-22,50-59yrs,92219,74879
2021-10-22,60-69yrs,79793,77528
2021-10-22,70-79yrs,54104,52902
