Date,age group,Total population, one dose cumulative
2021-10-17,30-39yrs,18511,16647
2021-10-17,40-49yrs,17224,15243
2021-10-17,50-59yrs,20955,18916
2021-10-17,60-69yrs,22248,21169
2021-10-17,70-79yrs,13660,13772
2021-10-17,80+,7894,8076
2021-10-18,12-17yrs,9043,7562
2021-10-18,18-29yrs,22251,20583
2021-10-18,30-39yrs,18511,16652
2021-10-18,40-49yrs,17224,15245
2021-10-18,50-59yrs,20955,18917
2021-10-18,60-69yrs,22248,21169
2021-10-18,70-79yrs,13660,13772
2021-10-18,80+,7894,8076
2021-10-19,12-17yrs,9043,7570
2021-10-19,18-29yrs,22251,20616
2021-10-19,30-39yrs,18511,16678
2021-10-19,40-49yrs,17224,15266
2021-10-19,50-59yrs,20955,18924
2021-10-19,60-69yrs,22248,21175
2021-10-19,70-79yrs,13660,13776
2021-10-19,80+,7894,8076
2021-10-20,12-17yrs,9043,7588
2021-10-20,18-29yrs,22251,20646
2021-10-20,30-39yrs,18511,16699
2021-10-20,40-49yrs,17224,15282
2021-10-20,50-59yrs,20955,18935
2021-10-20,60-69yrs,22248,21182
2021-10-20,70-79yrs,13660,13777
2021-10-20,80+,7894,8079
2021-10-21,12-17yrs,9043,7590
2021-10-21,18-29yrs,22251,20675
2021-10-21,30-39yrs,18511,16719
2021-10-21,40-49yrs,17224,15293
2021-10-21,50-59yrs,20955,18952
2021-10-21,60-69yrs,22248,21191
2021-10-21,70-79yrs,13660,13781
2021-10-21,80+,7894,8079
2021-10-22,12-17yrs,9043,7593
2021-10-22,18-29yrs,22251,20705
2021-10-22,30-39yrs,18511,16730
2021-10-22,40-49yrs,17224,15303
2021-10-22,50-59yrs,20955,18964
2021-10-22,60-69yrs,22248,21199
2021-10-22,70-79yrs,13660,13784
